LOCAL_DATE,STATION_NAME,LATITUDE,LONGITUDE,MIN_TEMPERATURE,MAX_TEMPERATURE,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_SNOW,SNOW_ON_GROUND
2022-06-04,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,18.5,13.3,1.2,1.2,0.0,0.0
2022-06-05,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.0,20.5,13.8,25.0,25.0,0.0,0.0
2022-06-06,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.0,17.5,12.3,0.4,0.4,0.0,0.0
2022-06-07,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,3.5,23.5,13.5,2.6,2.6,0.0,0.0
2022-06-08,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.0,17.5,13.8,2.2,2.2,0.0,0.0
2022-06-09,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,3.0,17.0,10.0,11.0,11.0,0.0,0.0
2022-06-10,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.5,17.0,12.8,2.2,2.2,0.0,0.0
2022-06-11,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,6.0,15.0,10.5,3.4,3.4,0.0,0.0
2022-06-12,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,5.0,15.0,10.0,0.2,0.2,0.0,0.0
2022-06-13,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,1.5,16.5,9.0,0.0,0.0,0.0,0.0
2022-06-14,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,5.0,18.0,11.5,0.0,0.0,0.0,0.0
2022-06-15,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,2.0,25.5,13.8,0.0,0.0,0.0,0.0
2022-06-16,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.5,18.5,13.0,3.6,3.6,0.0,0.0
2022-06-17,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.5,21.5,16.0,3.0,3.0,0.0,0.0
2022-06-18,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.5,22.5,15.5,4.0,4.0,0.0,0.0
2022-06-19,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.5,21.5,15.0,1.2,1.2,0.0,0.0
2022-06-20,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.5,20.0,14.8,0.2,0.2,0.0,0.0
2022-06-21,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.5,18.5,13.5,4.4,4.4,0.0,0.0
2022-06-22,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,5.0,11.5,8.3,1.8,1.8,0.0,0.0
2022-06-23,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.0,18.5,12.8,0.2,0.2,0.0,0.0
2022-06-24,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,13.0,25.5,19.3,0.0,0.0,0.0,0.0
2022-06-25,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,6.5,28.0,17.3,0.0,0.0,0.0,0.0
2022-06-26,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,29.0,18.5,0.0,0.0,0.0,0.0
2022-06-27,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.0,31.0,20.0,0.2,0.2,0.0,0.0
2022-06-28,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,15.0,17.0,16.0,4.2,4.2,0.0,0.0
2022-06-29,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,13.0,23.0,18.0,0.0,0.0,0.0,0.0
2022-06-30,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.0,25.0,17.5,0.0,0.0,0.0,0.0
2022-07-01,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.5,26.5,18.0,1.0,1.0,0.0,0.0
2022-07-02,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,13.5,27.0,20.3,0.0,0.0,0.0,0.0
2022-07-03,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.5,30.0,19.3,0.0,0.0,0.0,0.0
2022-07-04,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.0,28.0,19.0,0.0,0.0,0.0,0.0
2022-07-05,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.0,21.0,16.5,3.6,3.6,0.0,0.0
2022-07-06,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.0,19.5,15.8,5.0,5.0,0.0,0.0
2022-07-07,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.5,19.5,16.0,9.8,9.8,0.0,0.0
2022-07-08,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.0,20.0,15.5,4.6,4.6,0.0,0.0
2022-07-09,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.0,20.5,15.3,0.2,0.2,0.0,0.0
2022-07-10,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,15.0,11.5,6.2,6.2,0.0,0.0
2022-07-11,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.5,20.0,15.3,5.6,5.6,0.0,0.0
2022-07-12,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.0,16.0,12.5,0.4,0.4,0.0,0.0
2022-07-13,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.5,18.5,13.0,5.2,5.2,0.0,0.0
2022-07-14,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.5,16.5,13.0,2.4,2.4,0.0,0.0
2022-07-15,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.5,18.0,14.8,11.4,11.4,0.0,0.0
2022-07-16,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.0,17.5,13.8,0.4,0.4,0.0,0.0
2022-07-17,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,6.0,20.0,13.0,0.2,0.2,0.0,0.0
2022-07-18,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.5,18.5,15.5,9.6,9.6,0.0,0.0
2022-07-19,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.5,18.5,14.5,0.4,0.4,0.0,0.0
2022-07-20,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.0,20.5,13.8,0.0,0.0,0.0,0.0
2022-07-21,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.5,22.5,16.0,0.0,0.0,0.0,0.0
2022-07-22,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,24.0,16.0,0.0,0.0,0.0,0.0
2022-07-23,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.5,24.0,16.3,0.0,0.0,0.0,0.0
2022-07-24,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.5,15.0,13.8,4.2,4.2,0.0,0.0
2022-07-25,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,14.0,25.0,19.5,0.0,0.0,0.0,0.0
2022-07-26,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.5,30.5,21.0,0.0,0.0,0.0,0.0
2022-07-27,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.0,32.0,21.5,0.0,0.0,0.0,0.0
2022-07-28,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.0,32.0,21.5,0.0,0.0,0.0,0.0
2022-07-29,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.5,29.5,20.0,0.0,0.0,0.0,0.0
2022-07-30,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,13.0,30.0,21.5,0.0,0.0,0.0,0.0
2022-07-31,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,16.5,28.0,22.3,0.0,0.0,0.0,0.0
2022-08-01,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.0,22.5,17.3,0.0,0.0,0.0,0.0
2022-08-02,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,17.0,12.5,5.8,5.8,0.0,0.0
2022-08-03,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.5,17.0,13.3,1.0,1.0,0.0,0.0
2022-08-04,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.0,19.0,14.0,1.4,1.4,0.0,0.0
2022-08-05,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,23.5,15.8,0.0,0.0,0.0,0.0
2022-08-06,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,13.5,20.0,16.8,0.0,0.0,0.0,0.0
2022-08-07,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.5,24.5,18.5,0.0,0.0,0.0,0.0
2022-08-08,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.5,24.5,18.5,0.0,0.0,0.0,0.0
2022-08-09,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.5,24.5,18.5,0.0,0.0,0.0,0.0
2022-08-10,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.0,31.0,19.0,0.0,0.0,0.0,0.0
2022-08-11,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,30.0,19.0,0.0,0.0,0.0,0.0
2022-08-12,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.5,28.0,18.8,7.4,7.4,0.0,0.0
2022-08-13,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,13.0,19.5,16.3,1.6,1.6,0.0,0.0
2022-08-14,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.0,21.5,15.8,0.0,0.0,0.0,0.0
2022-08-15,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.5,19.5,15.5,9.0,9.0,0.0,0.0
2022-08-16,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.0,23.0,17.5,0.0,0.0,0.0,0.0
2022-08-17,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.5,30.0,20.3,0.0,0.0,0.0,0.0
2022-08-18,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.5,30.5,20.5,0.0,0.0,0.0,0.0
2022-08-19,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.0,29.5,19.8,0.0,0.0,0.0,0.0
2022-08-20,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,6.0,30.0,18.0,0.0,0.0,0.0,0.0
2022-08-21,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.5,31.5,20.0,0.0,0.0,0.0,0.0
2022-08-22,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.5,27.5,18.5,0.0,0.0,0.0,0.0
2022-08-23,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.5,29.5,20.0,0.0,0.0,0.0,0.0
2022-08-24,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.0,32.0,21.5,0.0,0.0,0.0,0.0
2022-08-25,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.5,30.5,21.0,0.0,0.0,0.0,0.0
2022-08-26,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.5,22.5,17.5,0.6,0.6,0.0,0.0
2022-08-27,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.0,16.0,13.5,7.6,7.6,0.0,0.0
2022-08-28,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.0,16.5,13.3,9.6,9.6,0.0,0.0
2022-08-29,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,12.0,16.0,14.0,15.4,15.4,0.0,0.0
2022-08-30,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,13.0,18.0,15.5,1.6,1.6,0.0,0.0
2022-08-31,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.5,23.5,17.5,1.2,1.2,0.0,0.0
2022-09-01,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,6.0,23.0,14.5,0.0,0.0,0.0,0.0
2022-09-02,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,22.5,15.3,0.0,0.0,0.0,0.0
2022-09-03,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.5,15.5,11.5,13.4,13.4,0.0,0.0
2022-09-04,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.5,16.5,12.0,2.4,2.4,0.0,0.0
2022-09-05,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,6.0,17.0,11.5,0.6,0.6,0.0,0.0
2022-09-06,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,5.5,12.5,9.0,5.2,5.2,0.0,0.0
2022-09-07,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,14.5,11.3,4.6,4.6,0.0,0.0
2022-09-08,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,14.5,11.3,4.6,4.6,0.0,0.0
2022-09-09,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,14.5,11.3,4.6,4.6,0.0,0.0
2022-09-10,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.0,14.5,11.3,4.6,4.6,0.0,0.0
2022-09-11,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,3.0,22.0,12.5,0.0,0.0,0.0,0.0
2022-09-12,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,1.0,20.5,10.8,0.0,0.0,0.0,0.0
2022-09-13,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,1.0,20.5,10.8,0.0,0.0,0.0,0.0
2022-09-14,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,1.0,20.5,10.8,0.0,0.0,0.0,0.0
2022-09-15,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,4.5,17.5,11.0,1.8,1.8,0.0,0.0
2022-09-16,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.5,15.0,11.3,1.2,1.2,0.0,0.0
2022-09-17,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.0,15.5,11.3,0.0,0.0,0.0,0.0
2022-09-18,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,1.5,18.0,9.8,0.0,0.0,0.0,0.0
2022-09-19,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,0.0,19.0,9.5,0.0,0.0,0.0,0.0
2022-09-20,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,0.5,21.0,10.8,0.0,0.0,0.0,0.0
2022-09-21,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,2.5,23.5,13.0,0.0,0.0,0.0,0.0
2022-09-22,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,3.0,15.5,9.3,2.2,2.2,0.0,0.0
2022-09-23,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,2.0,12.0,7.0,0.0,0.0,0.0,0.0
2022-09-24,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,5.5,17.0,11.3,3.2,3.2,0.0,0.0
2022-09-25,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.5,14.5,12.0,1.4,1.4,0.0,0.0
2022-09-26,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,10.0,20.5,15.3,0.2,0.2,0.0,0.0
2022-09-27,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,9.5,21.0,15.3,0.0,0.0,0.0,0.0
2022-09-28,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.0,16.5,11.8,0.6,0.6,0.0,0.0
2022-09-29,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,11.5,21.5,16.5,0.0,0.0,0.0,0.0
2022-09-30,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.0,19.5,13.3,0.0,0.0,0.0,0.0
2022-10-01,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,4.5,17.5,11.0,0.2,0.2,0.0,0.0
2022-10-02,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,6.5,17.5,12.0,0.0,0.0,0.0,0.0
2022-10-03,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-0.5,13.5,6.5,0.0,0.0,0.0,0.0
2022-10-04,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,0.5,17.0,8.8,1.6,1.6,0.0,0.0
2022-10-05,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.5,17.0,12.3,0.0,0.0,0.0,0.0
2022-10-06,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,2.0,15.0,8.5,0.4,0.4,0.0,0.0
2022-10-07,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,1.0,15.0,8.0,0.4,0.4,0.0,0.0
2022-10-08,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,4.5,12.0,8.3,0.0,0.0,0.0,0.0
2022-10-09,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,0.5,17.0,8.8,10.0,10.0,0.0,0.0
2022-10-10,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,6.5,12.0,9.3,0.4,0.4,0.0,0.0
2022-10-11,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,6.0,10.5,8.3,0.4,0.4,0.0,0.0
2022-10-12,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,0.5,14.5,7.5,0.0,0.0,0.0,0.0
2022-10-13,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,1.0,17.5,9.3,1.2,1.2,0.0,0.0
2022-10-14,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,6.0,16.5,11.3,0.0,0.0,0.0,0.0
2022-10-15,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,7.5,21.5,14.5,0.0,0.0,0.0,0.0
2022-10-16,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,5.0,21.0,13.0,0.0,0.0,0.0,0.0
2022-10-17,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,4.0,16.5,10.3,0.0,0.0,0.0,0.0
2022-10-18,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,5.0,15.0,10.0,4.8,4.8,0.0,0.0
2022-10-19,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,8.5,12.5,10.5,0.4,0.4,0.0,0.0
2022-10-20,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,3.0,9.5,6.3,0.4,0.4,0.0,0.0
2022-10-21,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,3.0,9.5,6.3,3.6,3.6,0.0,0.0
2022-10-22,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,1.5,6.5,4.0,0.2,0.2,0.0,0.0
2022-10-23,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-5.0,2.5,-1.3,5.4,1.4,4.0,0.0
2022-10-24,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,1.0,4.5,2.8,7.0,7.0,0.0,0.0
2022-10-25,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,0.0,3.0,1.5,6.0,5.8,0.2,0.0
2022-10-26,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-0.5,4.5,2.0,22.6,22.4,0.2,0.0
2022-10-27,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,1.5,4.5,3.0,1.0,1.0,0.0,0.0
2022-10-28,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-1.0,4.5,1.8,4.4,4.4,0.0,0.0
2022-10-29,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-0.5,3.0,1.3,7.2,6.6,0.6,0.0
2022-10-30,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,0.5,5.0,2.8,2.0,0.6,1.4,0.0
2022-10-31,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-1.0,4.0,1.5,0.4,0.0,0.4,1.0
2022-11-01,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-5.5,-0.5,-3.0,0.0,0.0,0.0,1.0
2022-11-02,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-8.0,1.0,-3.5,0.0,0.0,0.0,1.0
2022-11-03,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-3.0,-0.5,-1.8,5.4,0.0,5.4,1.0
2022-11-04,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-1.0,1.0,0.0,5.4,0.0,5.4,6.0
2022-11-05,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-4.5,-1.5,-3.0,2.0,0.0,2.0,10.0
2022-11-06,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-11.0,-6.5,-8.8,0.0,0.0,0.0,13.0
2022-11-07,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-15.0,-7.5,-11.3,0.0,0.0,0.0,13.0
2022-11-08,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-18.5,-7.5,-13.0,0.0,0.0,0.0,12.0
2022-11-09,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-17.0,-8.0,-12.5,0.0,0.0,0.0,12.0
2022-11-10,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-14.0,-4.0,-9.0,1.6,0.0,1.6,12.0
2022-11-11,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-6.0,-2.0,-4.0,0.4,0.0,0.4,12.0
2022-11-12,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-9.0,-3.5,-6.3,0.0,0.0,0.0,12.0
2022-11-13,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-6.5,-2.0,-4.3,0.0,0.0,0.0,12.0
2022-11-14,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-3.5,0.0,-1.8,0.0,0.0,0.0,12.0
2022-11-15,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-6.5,0.5,-3.0,0.0,0.0,0.0,12.0
2022-11-16,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-3.5,3.0,-0.3,0.0,0.0,0.0,12.0
2022-11-17,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-9.5,-0.5,-5.0,0.0,0.0,0.0,11.0
2022-11-18,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-11.5,-4.5,-8.0,0.0,0.0,0.0,0.0
2022-11-19,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-13.0,-4.0,-8.5,7.0,0.0,7.0,11.0
2022-11-20,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-5.0,-1.5,-3.3,0.6,0.0,0.6,18.0
2022-11-21,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-3.0,1.5,-0.8,0.6,0.6,0.0,18.0
2022-11-22,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-0.5,2.5,1.0,1.8,1.8,0.0,17.0
2022-11-23,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-0.5,4.0,1.8,22.6,22.6,0.0,16.0
2022-11-24,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,0.5,2.5,1.5,5.2,5.0,0.2,12.0
2022-11-25,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-0.5,1.5,0.5,2.0,1.6,0.4,10.0
2022-11-26,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-0.5,1.0,0.3,8.0,0.0,8.0,10.0
2022-11-27,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-5.0,0.5,-2.3,0.0,0.0,0.0,18.0
2022-11-28,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-8.0,-4.5,-6.3,0.0,0.0,0.0,18.0
2022-11-29,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-11.5,-11.0,-11.3,0.0,0.0,0.0,18.0
2022-11-30,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-18.0,-10.5,-14.3,0.0,0.0,0.0,18.0
2022-12-01,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-23.0,-14.0,-18.5,0.2,0.0,0.2,17.0
2022-12-02,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-19.5,-14.0,-16.8,0.0,0.0,0.0,17.0
2022-12-03,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-22.0,-14.0,-18.0,0.0,0.0,0.0,17.0
2022-12-04,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-16.5,-10.5,-13.5,0.0,0.0,0.0,17.0
2022-12-05,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-19.0,-12.5,-15.8,0.0,0.0,0.0,17.0
2022-12-06,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-18.5,-7.5,-13.0,7.4,0.0,7.4,17.0
2022-12-07,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-10.0,-0.5,-5.3,1.2,0.0,1.2,23.0
2022-12-08,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-8.5,0.5,-4.0,3.6,0.0,3.6,25.0
2022-12-09,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-8.5,0.5,-4.0,3.6,0.0,3.6,25.0
2022-12-10,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-8.5,0.5,-4.0,3.6,0.0,3.6,25.0
2022-12-11,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-14.5,-6.0,-10.3,0.0,0.0,0.0,24.0
2022-12-12,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-16.0,-6.5,-11.3,1.6,0.0,1.6,24.0
2022-12-13,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-6.5,-5.5,-6.0,0.0,0.0,0.0,24.0
2022-12-14,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-9.0,-6.5,-7.8,0.0,0.0,0.0,24.0
2022-12-15,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-13.0,-7.0,-10.0,0.0,0.0,0.0,24.0
2022-12-16,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-10.5,2.0,-4.3,1.4,0.0,1.4,24.0
2022-12-17,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-12.5,-7.5,-10.0,0.0,0.0,0.0,25.0
2022-12-18,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-23.5,-13.5,-18.5,0.0,0.0,0.0,25.0
2022-12-19,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-26.5,-19.5,-23.0,0.0,0.0,0.0,25.0
2022-12-20,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-30.5,-24.0,-27.3,0.0,0.0,0.0,25.0
2022-12-21,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-32.5,-23.5,-28.0,0.0,0.0,0.0,25.0
2022-12-22,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-26.0,-17.5,-21.8,2.0,0.0,2.0,25.0
2022-12-23,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-21.0,-12.0,-16.5,10.0,0.0,10.0,27.0
2022-12-24,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-15.0,-6.0,-10.5,9.0,0.0,9.0,35.0
2022-12-25,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-8.5,2.0,-3.3,7.2,0.0,7.2,43.0
2022-12-26,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-3.0,2.5,-0.3,4.2,4.2,0.0,45.0
2022-12-27,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-4.5,0.0,-2.3,0.0,0.0,0.0,42.0
2022-12-28,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-3.5,-1.5,-2.5,3.0,0.0,3.0,41.0
2022-12-29,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-9.0,-3.0,-6.0,1.0,0.0,1.0,43.0
2022-12-30,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-6.5,0.0,-3.3,0.0,0.0,0.0,43.0
2022-12-31,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-4.0,-1.5,-2.8,0.0,0.0,0.0,42.0
2023-01-01,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-5.5,-0.5,-3.0,0.0,0.0,0.0,42.0
2023-01-02,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-2.5,0.5,-1.0,0.6,0.0,0.6,41.0
2023-01-03,SUSKWA VALLEY,55.28861111111111,-127.17055555555557,-2.5,0.0,-1.3,0.0,0.0,0.0,41.0
