x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-118.51666666666667,51.5,1357,DOWNIE SLIDE BCHPA,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,513000000,-1183100000,MST,975.40,1172543,,,N/A,G,1,9,,,,,1977-01-01 00:00:00,1978-12-01 00:00:00,,,1977-08-01 00:00:00,1978-11-30 00:00:00,1977-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-116.48333333333333,51.38333333333333,1358,FIELD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,512300000,-1162900000,MST,1238.70,1172870,,,N/A,,1,9,,,,,1917-01-01 00:00:00,1937-12-01 00:00:00,,,1917-06-01 00:00:00,1937-05-31 00:00:00,1917-01-01 00:00:00,1937-12-01 00:00:00,Y,N,N
-117.61666666666666,51.233333333333334,1359,FLAT CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511400000,-1173700000,MST,944.90,1172895,,,N/A,,1,9,,,,,1958-11-01 00:00:00,1959-04-30 00:00:00,,,1958-11-01 00:00:00,1959-04-30 00:00:00,,,Y,N,N
-118.4888888888889,51.639722222222225,1360,GOLDSTREAM RIVER BREWSTER CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,513823000,-1182920000,PST,710.00,1173BDB,,,Climate-Staffed,G,1,8,,,,,1990-12-01 00:00:00,2008-09-30 00:00:00,,,1990-12-01 00:00:00,2008-09-30 00:00:00,1991-01-01 00:00:00,2006-04-01 00:00:00,Y,N,N
-117.48333333333333,51.233333333333334,1361,GLACIER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511400000,-1172900000,MST,1247.90,1173180,,,N/A,,1,9,,,,,1892-01-01 00:00:00,1957-12-01 00:00:00,,,1892-10-01 00:00:00,1957-03-31 00:00:00,1892-01-01 00:00:00,1957-12-01 00:00:00,Y,N,N
-117.5,51.266666666666666,1362,GLACIER AVALANCHE RS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511600000,-1173000000,MST,1176.50,1173190,,,N/A,,1,9,,,,,1957-01-01 00:00:00,1965-12-01 00:00:00,,,1957-10-01 00:00:00,1965-06-30 00:00:00,1957-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-117.51666666666667,51.30168333333334,1363,GLACIER NP ROGERS PASS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511806060,-1173100000,PST,1330.00,1173191,,,Climate-Staffed,A,1,1,,,,,1965-01-01 00:00:00,2024-02-15 00:00:00,,,1965-06-01 00:00:00,2024-02-15 00:00:00,1965-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-116.98222222222222,51.299166666666665,1364,GOLDEN A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511757000,-1165856000,MST,784.90,1173210,YGE,71173,Aviation-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1902-01-01 00:00:00,2024-11-18 00:00:00,1991-10-01 05:00:00,2014-08-07 11:00:00,1902-04-01 00:00:00,2024-11-18 00:00:00,1902-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-118.42472222222223,51.62972222222222,1365,GOLDSTREAM RIVER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,513747000,-1182529000,MST,700.10,1173242,,,Climate-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1982-01-01 00:00:00,2018-04-26 00:00:00,,,1982-03-01 00:00:00,2018-04-26 00:00:00,1982-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-118.16833333333334,51.6325,1366,GOLDSTREAM RIVER STITT CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,513757000,-1181006000,PST,963.00,1173243,,,Climate-Staffed,F,1,7,,,,,1990-07-01 00:00:00,2008-06-29 00:00:00,,,1990-07-01 00:00:00,2008-06-29 00:00:00,1991-01-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-118.58527777777778,52.05305555555555,1367,MICA DAM,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,520311000,-1183507000,PST,579.10,1175122,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1951-01-01 00:00:00,2024-11-18 00:00:00,,,1951-06-01 00:00:00,2024-11-18 00:00:00,1951-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-116.98333333333333,50.95,1368,PARSON COLUMBIA MINES,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,505700000,-1165900000,MST,1722.10,1175982,,,N/A,G,1,9,,,,,1970-01-01 00:00:00,1973-12-31 00:00:00,,,1970-10-01 00:00:00,1973-12-31 00:00:00,1970-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-118.13333333333334,51.28333333333333,1369,REVELSTOKE CARNES CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511700000,-1180800000,PST,960.00,1176GEB,,,N/A,G,1,9,,,,,1989-01-01 00:00:00,1989-12-01 00:00:00,,,1989-06-01 00:00:00,1989-11-30 00:00:00,1989-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
-118.18333333333334,50.96111111111111,1370,REVELSTOKE A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,505740000,-1181100000,PST,444.70,1176749,ZRV,,Aviation-Auto,G,1,9,,,,,1990-01-01 00:00:00,2014-05-27 15:00:00,1994-02-01 01:00:00,2014-05-27 15:00:00,1990-03-01 00:00:00,2013-03-24 00:00:00,1990-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-118.2,51.0,1371,REVELSTOKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,510000000,-1181200000,MST,456.30,1176750,,,N/A,,1,9,,,,,1898-01-01 00:00:00,1969-12-01 00:00:00,1953-01-01 04:00:00,1969-11-30 22:00:00,1898-05-01 00:00:00,1969-11-30 00:00:00,1898-01-01 00:00:00,1969-12-01 00:00:00,Y,N,Y
-118.16638888888889,50.95333333333333,1372,REVELSTOKE AIRPORT RD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,505712000,-1180959000,PST,450.00,1176751,,,Climate-Staffed,C,1,4,,,,,1969-01-01 00:00:00,1999-08-31 00:00:00,1969-12-01 04:00:00,1999-04-06 15:00:00,1969-12-01 00:00:00,1999-08-31 00:00:00,1969-01-01 00:00:00,1999-08-01 00:00:00,Y,N,Y
-118.38333333333334,51.2,1373,REVELSTOKE MT COPELAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511200000,-1182300000,MST,1847.10,1176753,,,N/A,G,1,8,,,,,1969-01-01 00:00:00,1973-12-01 00:00:00,,,1969-01-01 00:00:00,1973-10-31 00:00:00,1969-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-117.51666666666667,51.3,1374,ROGERS PASS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511800000,-1173100000,MST,1316.70,1176825,,,N/A,,1,9,,,,,1957-01-01 00:00:00,1960-12-01 00:00:00,,,1957-11-01 00:00:00,1960-04-30 00:00:00,1957-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-118.01666666666667,50.78333333333333,1375,SIDMOUTH,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504700000,-1180100000,MST,429.80,1177290,,,N/A,,1,9,,,,,1947-05-01 00:00:00,1961-12-01 00:00:00,,,1947-05-01 00:00:00,1961-08-31 00:00:00,1948-01-01 00:00:00,1961-12-01 00:00:00,Y,N,N
-116.4,50.916666666666664,1376,SPILLIMACHEEN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,505500000,-1162400000,MST,818.40,1177640,,,N/A,G,1,8,,,,,1958-01-01 00:00:00,1980-12-01 00:00:00,,,1958-05-01 00:00:00,1980-04-30 00:00:00,1958-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
-117.46666666666667,51.35,1377,STONEY CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,512100000,-1172800000,MST,1097.30,1177773,,,N/A,,1,9,,,,,1957-01-01 00:00:00,1957-12-31 00:00:00,,,1957-10-01 00:00:00,1957-12-31 00:00:00,1957-01-01 00:00:00,1957-12-01 00:00:00,Y,N,N
-119.25,52.85,1378,VALEMOUNT NORTH,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,525100000,-1191500000,MST,891.50,1178CL9,,,N/A,E,1,6,,,,,1971-01-01 00:00:00,1989-12-01 00:00:00,,,1971-01-01 00:00:00,1989-06-30 00:00:00,1971-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
-119.25416666666666,52.83,1379,VALEMOUNT EAST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,524948000,-1191515000,PST,808.00,11783L9,,,Climate-Staffed,F,1,7,,,,,1970-01-01 00:00:00,2004-09-30 00:00:00,,,1970-07-01 00:00:00,2004-09-30 00:00:00,1970-01-01 00:00:00,2004-09-01 00:00:00,Y,N,N
-119.25,52.81666666666667,1380,VALEMOUNT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,524900000,-1191500000,MST,797.10,1178339,,,N/A,G,1,8,,,,,1914-01-01 00:00:00,1975-12-01 00:00:00,,,1914-01-01 00:00:00,1975-04-30 00:00:00,1914-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-116.63638888888889,51.69972222222222,1381,WILDCAT CR. MISTAYA LODGE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,514159000,-1163811000,MST,2057.00,1178931,,,Climate-Staffed,G,1,9,,,,,1990-01-01 00:00:00,2003-08-31 00:00:00,,,1990-07-01 00:00:00,2003-08-31 00:00:00,1990-01-01 00:00:00,2003-08-01 00:00:00,Y,N,N
-116.33333333333333,51.45,1382,YOHO NP WAPTA LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,512700000,-1162000000,MST,1645.90,117900R,,,Climate-Staffed,D,1,5,,,,,1974-01-01 00:00:00,1993-12-01 00:00:00,,,1974-01-01 00:00:00,1993-02-28 00:00:00,1974-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-116.5,51.35,1383,YOHO NAT PARK FIELD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,512100000,-1163000000,MST,1243.00,1179007,,,N/A,,1,9,,,,,1969-01-01 00:00:00,1970-12-01 00:00:00,,,1969-05-01 00:00:00,1970-02-28 00:00:00,1969-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-116.33333333333333,51.43333333333333,1384,YOHO NAT PARK HECTOR,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,512600000,-1162000000,MST,1639.80,1179008,,,N/A,G,1,9,,,,,1965-01-01 00:00:00,1972-12-01 00:00:00,,,1965-11-01 00:00:00,1972-04-30 00:00:00,1965-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
-116.55,51.4,1385,YOHO NAT PARK OTTERTAIL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,512400000,-1163300000,MST,1158.20,1179009,,,N/A,G,1,9,,,,,1965-01-01 00:00:00,1971-12-01 00:00:00,,,1965-06-01 00:00:00,1971-08-31 00:00:00,1965-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-123.73333333333333,55.983333333333334,1386,FINLAY FORKS 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,555900000,-1234400000,PST,1128.00,118BHQ1,,,N/A,G,1,8,,,,,1989-01-01 00:00:00,1992-12-31 00:00:00,,,1989-08-01 00:00:00,1992-12-31 00:00:00,1989-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-122.58333333333333,56.733333333333334,1387,HALFWAY RIVER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,564400000,-1223500000,MST,670.60,118CCB1,,,N/A,,1,9,,,,,1965-01-01 00:00:00,1965-12-31 00:00:00,,,1965-01-01 00:00:00,1965-12-31 00:00:00,1965-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-121.0338888888889,56.253055555555555,1388,FORT ST JOHN 8NW,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,561511000,-1210202000,PST,808.00,118L0LK,,,Climate-Staffed,F,1,7,,,,,1988-01-01 00:00:00,2007-11-30 00:00:00,,,1988-07-01 00:00:00,2007-11-30 00:00:00,1988-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-121.97194444444445,56.08,1389,HUDSON HOPE BRENOT CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,560448000,-1215819000,MST,690.00,118L6C0,,,Climate-Staffed,F,1,7,,,,,1987-01-01 00:00:00,1998-07-31 00:00:00,,,1987-07-01 00:00:00,1998-07-31 00:00:00,1987-01-01 00:00:00,1998-07-01 00:00:00,Y,N,N
-120.1,56.333333333333336,1390,BOUNDARY LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,562000000,-1200600000,MST,711.10,1180R07,,,N/A,G,1,8,,,,,1982-01-01 00:00:00,1987-12-01 00:00:00,,,1982-10-01 00:00:00,1987-05-31 00:00:00,1982-01-01 00:00:00,1987-12-01 00:00:00,Y,N,N
-120.53333333333333,55.733333333333334,1391,ARRAS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554400000,-1203200000,MST,676.70,1180490,,,N/A,D,1,5,,,,,1970-01-01 00:00:00,1988-12-01 00:00:00,,,1970-04-01 00:00:00,1988-09-30 00:00:00,1970-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
-126.95,57.2,1392,BAKER MINE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,571200000,-1265700000,MST,1645.90,1180580,,,N/A,G,1,8,,,,,1980-01-01 00:00:00,1983-12-01 00:00:00,,,1980-11-01 00:00:00,1983-11-30 00:00:00,1980-01-01 00:00:00,1983-12-01 00:00:00,Y,N,N
-120.68333333333334,56.233333333333334,1393,BALDONNEL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,561400000,-1204100000,MST,685.80,1180585,,,N/A,C,1,4,,,,,1927-01-01 00:00:00,1993-12-01 00:00:00,,,1927-01-01 00:00:00,1993-10-31 00:00:00,1927-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-121.46666666666667,57.21666666666667,1394,BEATTON RIVER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,571300000,-1212800000,MST,807.70,1180749,,,N/A,G,1,9,,,,,1977-01-01 00:00:00,1979-12-01 00:00:00,,,1977-04-01 00:00:00,1979-08-31 00:00:00,1977-01-01 00:00:00,1979-12-01 00:00:00,Y,N,N
-121.38333333333334,57.38333333333333,1395,BEATTON RIVER A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,572300000,-1212300000,MST,839.70,1180750,,,N/A,,1,9,,,,,1944-01-01 00:00:00,1967-12-01 00:00:00,1953-01-01 00:00:00,1967-07-11 10:00:00,1944-12-01 00:00:00,1967-07-31 00:00:00,1944-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-123.65,55.53333333333333,1396,BLACKWATER CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,553200000,-1233900000,PST,732.00,1180881,,,Climate-Staffed,F,1,7,,,,,1989-01-01 00:00:00,1997-08-31 00:00:00,,,1989-10-01 00:00:00,1997-08-31 00:00:00,1989-01-01 00:00:00,1997-08-01 00:00:00,Y,N,N
-121.38333333333334,55.233333333333334,1397,BULLMOOSE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,551400000,-1212300000,MST,1102.00,1181120,,,Climate-Staffed,D,1,5,,,,,1982-11-01 00:00:00,2003-03-31 00:00:00,,,1982-11-01 00:00:00,2003-03-31 00:00:00,1983-01-01 00:00:00,2003-03-01 00:00:00,Y,N,N
-121.0165,56.297666666666665,1398,CHARLIE LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,561751600,-1210059400,PST,753.00,11814FR,,,Climate-Staffed,F,1,7,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1988-01-01 00:00:00,2017-12-31 00:00:00,,,1988-10-01 00:00:00,2017-12-31 00:00:00,1988-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-120.28333333333333,56.333333333333336,1399,CECIL LAKE CDA,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,562000000,-1201700000,MST,772.70,1181465,,,N/A,F,1,7,,,,,1961-01-01 00:00:00,1980-12-01 00:00:00,,,1961-07-01 00:00:00,1980-11-30 00:00:00,1961-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
-121.62666666666667,55.687222222222225,1400,CHETWYND A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554114000,-1213736000,MST,609.60,1181508,YCQ,,Aviation-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1982-01-01 00:00:00,2024-11-18 00:00:00,1982-10-09 06:00:00,2014-03-20 11:00:00,1982-10-01 00:00:00,2024-11-18 00:00:00,1982-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-121.61666666666666,55.7,1401,CHETWYND BCFS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554200000,-1213700000,MST,659.90,1181509,,,N/A,F,1,7,,,,,1970-01-01 00:00:00,1982-12-01 00:00:00,,,1970-04-01 00:00:00,1982-11-30 00:00:00,1970-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-121.65,55.233333333333334,1402,CHETWYND SUKUNKA,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,551400000,-1213900000,MST,749.80,1181510,,,N/A,G,1,8,,,,,1971-12-01 00:00:00,1976-12-01 00:00:00,,,1971-12-01 00:00:00,1976-06-30 00:00:00,1972-01-01 00:00:00,1976-12-01 00:00:00,Y,N,N
-120.21666666666667,55.75,1403,DAWSON CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554500000,-1201300000,MST,670.60,1182280,,,N/A,,1,9,,,,,1950-01-01 00:00:00,1963-12-01 00:00:00,,,1950-01-01 00:00:00,1963-10-31 00:00:00,1950-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-120.18194444444444,55.74166666666667,1404,DAWSON CREEK A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554430000,-1201055000,MST,654.70,1182285,YDQ,71471,N/A,A,1,1,,,,,1964-01-23 09:00:00,2009-09-11 00:00:00,1964-01-23 09:00:00,2009-07-02 11:00:00,1968-03-01 00:00:00,2009-09-11 00:00:00,1968-01-01 00:00:00,2006-06-01 00:00:00,Y,Y,Y
-120.2,55.78333333333333,1405,DAWSON CREEK RADIO BCN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554700000,-1201200000,MST,781.20,1182290,,,N/A,,1,9,,,,,1957-01-01 00:00:00,1964-01-31 00:00:00,,,1957-10-01 00:00:00,1964-01-31 00:00:00,1957-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-121.03333333333333,55.0,1406,DENISON PLANT SITE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,550000000,-1210200000,MST,854.00,1182427,,,Climate-Staffed,E,1,6,,,,,1982-01-01 00:00:00,1998-05-31 00:00:00,,,1982-07-01 00:00:00,1998-05-31 00:00:00,1982-01-01 00:00:00,1998-01-01 00:00:00,Y,N,N
-121.11666666666666,55.06666666666667,1407,DENISON SHERIFF,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,550400000,-1210700000,MST,1096.10,1182428,,,N/A,G,1,9,,,,,1981-01-01 00:00:00,1982-12-01 00:00:00,,,1981-07-01 00:00:00,1982-06-30 00:00:00,1981-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-121.56666666666666,56.18333333333333,1408,FARRELL CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,561100000,-1213400000,MST,503.80,1182810,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1963-12-01 00:00:00,,,1960-07-01 00:00:00,1963-06-30 00:00:00,1960-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-123.9,56.0,1409,FINLAY FORKS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,560000000,-1235400000,MST,579.10,1182880,,,N/A,,1,9,,,,,1945-01-01 00:00:00,1951-12-01 00:00:00,,,1945-05-01 00:00:00,1951-07-31 00:00:00,1945-01-01 00:00:00,1951-12-01 00:00:00,Y,N,N
-123.73333333333333,55.9,1410,FINLAY FORKS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,555400000,-1234400000,MST,762.00,1182881,,,N/A,G,1,8,,,,,1981-01-01 00:00:00,1989-12-01 00:00:00,,,1981-07-01 00:00:00,1989-02-28 00:00:00,1981-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
-120.83333333333333,56.25,1411,FORT ST JOHN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,561500000,-1205000000,MST,673.60,1182998,,,N/A,,1,9,,,,,1910-01-01 00:00:00,1945-12-01 00:00:00,,,1910-01-01 00:00:00,1945-02-28 00:00:00,1910-01-01 00:00:00,1945-12-01 00:00:00,Y,N,N
-122.2,56.016666666666666,1412,HUDSON HOPE BCHPA DAM,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,560100000,-1221200000,MST,678.20,1183FL0,,,N/A,F,1,7,,,,,1963-01-01 00:00:00,1989-12-31 00:00:00,,,1963-08-01 00:00:00,1989-12-31 00:00:00,1963-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
-120.74027777777778,56.238055555555555,1413,FORT ST JOHN A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,561417000,-1204425000,PST,694.90,1183000,YXJ,71943,Aviation-Staffed,A,1,1,,,,,1942-01-01 00:00:00,2012-12-06 10:00:00,1953-01-01 00:00:00,2012-12-06 10:00:00,1942-03-01 00:00:00,2012-12-06 00:00:00,1942-01-01 00:00:00,2012-12-01 00:00:00,Y,Y,Y
-120.81666666666666,56.31666666666667,1414,FORT ST JOHN PINEVIEW,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,561900000,-1204900000,MST,731.50,1183032,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1963-12-01 00:00:00,,,1960-08-01 00:00:00,1963-04-30 00:00:00,1960-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-124.70144444444445,55.78552777777778,1415,GERMANSEN LANDING,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554707900,-1244205200,PST,766.00,1183090,,,Climate-Staffed,A,1,1,,,,,1951-01-01 00:00:00,2013-11-01 00:00:00,1953-01-01 01:00:00,1979-05-31 16:00:00,1951-08-01 00:00:00,2013-11-01 00:00:00,1951-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-121.91666666666667,56.083333333333336,1416,HUDSON HOPE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,560500000,-1215500000,MST,489.50,1183628,,,N/A,,1,9,,,,,1935-01-01 00:00:00,1944-12-01 00:00:00,,,1935-08-01 00:00:00,1944-09-30 00:00:00,1935-01-01 00:00:00,1944-12-01 00:00:00,Y,N,N
-121.9,56.03333333333333,1417,HUDSON HOPE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,560200000,-1215400000,MST,480.00,1183629,,,N/A,F,1,7,,,,,1916-01-01 00:00:00,2003-01-31 00:00:00,,,1916-04-01 00:00:00,2003-01-31 00:00:00,1916-01-01 00:00:00,2003-01-01 00:00:00,Y,N,N
-121.91166694444445,56.02555638888889,1418,HUDSON HOPE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,560132003,-1215442001,MST,491.00,1183630,,,Climate-Staffed,,1,9,,,,,1953-01-01 00:00:00,1955-12-01 00:00:00,,,1953-07-01 00:00:00,1955-10-31 00:00:00,1953-01-01 00:00:00,1955-12-01 00:00:00,Y,N,N
-121.86666666666666,56.11666666666667,1419,HUDSON HOPE LYNX CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,560700000,-1215200000,MST,615.70,1183631,,,N/A,,1,9,,,,,1966-01-01 00:00:00,1966-12-01 00:00:00,,,1966-07-01 00:00:00,1966-11-30 00:00:00,1966-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-124.9,56.8,1420,INGENIKA POINT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,564800000,-1245400000,MST,679.70,1183651,,,Aviation-Staffed,E,1,6,,,,,1972-01-01 00:00:00,1984-12-01 00:00:00,,,1972-10-01 00:00:00,1984-07-31 00:00:00,1972-01-01 00:00:00,1984-12-01 00:00:00,Y,N,N
-121.3,55.55,1421,LONE PRAIRIE SOUTH,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,553300000,-1211800000,MST,854.00,1184GJ6,,,N/A,G,1,9,,,,,1981-01-01 00:00:00,1981-12-31 00:00:00,,,1981-06-01 00:00:00,1981-12-31 00:00:00,1981-01-01 00:00:00,1981-12-01 00:00:00,Y,N,N
-121.23333333333333,55.56666666666667,1422,LONE PRAIRIE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,553400000,-1211400000,MST,750.10,1184716,,,N/A,G,1,8,,,,,1980-01-01 00:00:00,1985-12-01 00:00:00,,,1980-10-01 00:00:00,1985-10-31 00:00:00,1980-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-123.13805555555555,55.305277777777775,1423,MACKENZIE A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,551819000,-1230817000,PST,690.10,1184790,VMK,,Aviation-Auto,C,1,4,,,,,1971-01-01 00:00:00,2015-06-18 09:00:00,1971-02-08 10:00:00,2015-06-18 09:00:00,1971-02-01 00:00:00,2013-05-14 00:00:00,1971-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
