x,y,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST,MEAN_TEMPERATURE,MAX_TEMPERATURE,LOCAL_MONTH,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,MAX_REL_HUMIDITY,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,MIN_TEMPERATURE_FLAG,STATION_NAME,MAX_TEMPERATURE_FLAG,LOCAL_DATE,SNOW_ON_GROUND_FLAG,LOCAL_YEAR,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW_FLAG,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,ID,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,CLIMATE_IDENTIFIER
-121.68472222222222,51.26638888888889,24,,,38,,5,10.6,3,,,82,,,,CLINTON A,,2019-03-24 00:00:00,,2019,,0,,,13,,1161662.2019.3.24,,,BC,M,0,M,-0.7,1161662
-121.68472222222222,51.26638888888889,30,,,24,,2.8,13.1,3,,,87,,,,CLINTON A,,2019-03-30 00:00:00,,2019,,0,,,15.2,,1161662.2019.3.30,,,BC,M,0,M,-7.5,1161662
-121.68472222222222,51.26638888888889,20,,,22,14,7.1,15.8,3,,37,73,,,,CLINTON A,,2019-03-20 00:00:00,,2019,,0,,,10.9,,1161662.2019.3.20,,,BC,,0,,-1.7,1161662
-121.68472222222222,51.26638888888889,29,,,21,,2.4,12,3,,,92,,,,CLINTON A,,2019-03-29 00:00:00,,2019,,0,,,15.6,,1161662.2019.3.29,,,BC,M,0,M,-7.3,1161662
-121.68472222222222,51.26638888888889,8,,,44,,-12.5,-1.3,3,,,90,,,,CLINTON A,,2019-03-08 00:00:00,,2019,,0,,,30.5,,1161662.2019.3.8,,,BC,M,0,M,-23.7,1161662
-121.68472222222222,51.26638888888889,16,,,36,,-0.1,7.1,3,,,91,,,,CLINTON A,,2019-03-16 00:00:00,,2019,,0,,,18.1,,1161662.2019.3.16,,,BC,M,0,M,-7.3,1161662
-121.68472222222222,51.26638888888889,3,,,27,,-20.2,-7.7,3,,,76,,,,CLINTON A,,2019-03-03 00:00:00,,2019,,0,,,38.2,,1161662.2019.3.3,,,BC,M,0,M,-32.6,1161662
-121.68472222222222,51.26638888888889,7,,,62,33,-10,-2.3,3,,35,94,,,,CLINTON A,,2019-03-07 00:00:00,,2019,,0,,,28,,1161662.2019.3.7,,,BC,,0.4,,-17.7,1161662
-121.68472222222222,51.26638888888889,13,,,34,,-4.6,3.4,3,,,92,,,,CLINTON A,,2019-03-13 00:00:00,,2019,,0,,,22.6,,1161662.2019.3.13,,,BC,M,0,M,-12.5,1161662
-121.68472222222222,51.26638888888889,1,,,50,32,-8.3,-3.6,3,,35,70,,,,CLINTON A,,2019-03-01 00:00:00,,2019,,0,,,26.3,,1161662.2019.3.1,,,BC,,0,,-13,1161662
-121.68472222222222,51.26638888888889,10,,,48,,-11.3,0.5,3,,,89,,,,CLINTON A,,2019-03-10 00:00:00,,2019,,0,,,29.3,,1161662.2019.3.10,,,BC,M,0,M,-23,1161662
-121.68472222222222,51.26638888888889,28,,,32,,3,10.5,3,,,98,,,,CLINTON A,,2019-03-28 00:00:00,,2019,,0,,,15,,1161662.2019.3.28,,,BC,M,0,M,-4.6,1161662
-121.68472222222222,51.26638888888889,27,,,60,,2.5,6.5,3,,,97,,,,CLINTON A,,2019-03-27 00:00:00,,2019,,0,,,15.5,,1161662.2019.3.27,,,BC,M,0,M,-1.5,1161662
-121.68472222222222,51.26638888888889,5,,,,,-15.3,-1.8,3,,,,,,,CLINTON A,,2019-03-05 00:00:00,,2019,M,0,,,33.3,,1161662.2019.3.5,,M,BC,M,0.9,M,-28.8,1161662
-121.68472222222222,51.26638888888889,17,,,35,,0.1,10.1,3,,,94,,,,CLINTON A,,2019-03-17 00:00:00,,2019,,0,,,17.9,,1161662.2019.3.17,,,BC,M,0,M,-10,1161662
-121.68472222222222,51.26638888888889,11,,,44,17,0.3,4.6,3,,63,68,,,,CLINTON A,,2019-03-11 00:00:00,,2019,,0,,,17.7,,1161662.2019.3.11,,,BC,,0,,-4,1161662
-121.68472222222222,51.26638888888889,26,,,41,32,3,6.8,3,,39,93,,,,CLINTON A,,2019-03-26 00:00:00,,2019,,0,,,15,,1161662.2019.3.26,,,BC,,0,,-0.9,1161662
-121.68472222222222,51.26638888888889,3,,,47,14,4,9.5,4,,37,83,,,,CLINTON A,,2019-04-03 00:00:00,,2019,,0,,,14,,1161662.2019.4.3,,,BC,,0,,-1.6,1161662
-121.68472222222222,51.26638888888889,2,,,21,,2.2,12.9,4,,,89,,,,CLINTON A,,2019-04-02 00:00:00,,2019,,0,,,15.8,,1161662.2019.4.2,,,BC,M,0,M,-8.5,1161662
-121.68472222222222,51.26638888888889,1,,,23,,1.8,10.9,4,,,78,,,,CLINTON A,,2019-04-01 00:00:00,,2019,,0,,,16.2,,1161662.2019.4.1,,,BC,M,0,M,-7.4,1161662
-121.68472222222222,51.26638888888889,10,,,55,35,0.6,5.5,4,,39,99,,,,CLINTON A,,2019-04-10 00:00:00,,2019,,0,,,17.4,,1161662.2019.4.10,,,BC,,2.5,,-4.4,1161662
-121.68472222222222,51.26638888888889,6,,,36,17,2.6,7.6,4,,59,80,,,,CLINTON A,,2019-04-06 00:00:00,,2019,,0,,,15.4,,1161662.2019.4.6,,,BC,,0,,-2.4,1161662
-121.68472222222222,51.26638888888889,8,,,35,13,0.1,10.3,4,,39,90,,,,CLINTON A,,2019-04-08 00:00:00,,2019,,0,,,17.9,,1161662.2019.4.8,,,BC,,0,,-10.1,1161662
-121.68472222222222,51.26638888888889,7,,,27,33,3,10.5,4,,45,85,,,,CLINTON A,,2019-04-07 00:00:00,,2019,,0,,,15,,1161662.2019.4.7,,,BC,,0,,-4.6,1161662
-121.68472222222222,51.26638888888889,5,,,40,15,5,11.3,4,,54,94,,,,CLINTON A,,2019-04-05 00:00:00,,2019,,0,,,13,,1161662.2019.4.5,,,BC,,0.5,,-1.3,1161662
-121.68472222222222,51.26638888888889,9,,,28,31,3.6,10.5,4,,37,94,,,,CLINTON A,,2019-04-09 00:00:00,,2019,,0,,,14.4,,1161662.2019.4.9,,,BC,,0,,-3.4,1161662
-121.68472222222222,51.26638888888889,4,,,35,11,3.9,12.3,4,,33,95,,,,CLINTON A,,2019-04-04 00:00:00,,2019,,0,,,14.1,,1161662.2019.4.4,,,BC,,0,,-4.5,1161662
-121.68472222222222,51.26638888888889,30,,,25,32,3.5,10.3,4,,41,65,,,,CLINTON A,,2019-04-30 00:00:00,,2019,,0,,,14.5,,1161662.2019.4.30,,,BC,,0,,-3.4,1161662
-121.68472222222222,51.26638888888889,19,,,68,34,1.3,5.5,4,,32,98,,,,CLINTON A,,2019-04-19 00:00:00,,2019,,0,,,16.7,,1161662.2019.4.19,,,BC,,8.5,,-2.9,1161662
-121.68472222222222,51.26638888888889,26,,,17,29,3.2,13,4,,50,86,,,,CLINTON A,,2019-04-26 00:00:00,,2019,,0,,,14.8,,1161662.2019.4.26,,,BC,,0,,-6.6,1161662
-121.68472222222222,51.26638888888889,24,,,22,32,2.3,8.6,4,,46,89,,,,CLINTON A,,2019-04-24 00:00:00,,2019,,0,,,15.7,,1161662.2019.4.24,,,BC,,0,,-4.1,1161662
-121.68472222222222,51.26638888888889,11,,,71,,-0.9,4,4,,,98,,,,CLINTON A,,2019-04-11 00:00:00,,2019,,0,,,18.9,,1161662.2019.4.11,,,BC,M,4.6,M,-5.8,1161662
-121.68472222222222,51.26638888888889,14,,,28,21,0.9,6.9,4,,37,90,,,,CLINTON A,,2019-04-14 00:00:00,,2019,,0,,,17.1,,1161662.2019.4.14,,,BC,,0,,-5.2,1161662
-121.68472222222222,51.26638888888889,15,,,28,18,-0.4,8.6,4,,37,94,,,,CLINTON A,,2019-04-15 00:00:00,,2019,,0,,,18.4,,1161662.2019.4.15,,,BC,,0,,-9.3,1161662
-121.68472222222222,51.26638888888889,12,,,31,,1.5,8.9,4,,,98,,,,CLINTON A,,2019-04-12 00:00:00,,2019,,0,,,16.5,,1161662.2019.4.12,,,BC,M,0,M,-6,1161662
-121.68472222222222,51.26638888888889,29,,,18,36,4.1,10.4,4,,42,79,,,,CLINTON A,,2019-04-29 00:00:00,,2019,,0,,,13.9,,1161662.2019.4.29,,,BC,,0,,-2.3,1161662
-121.68472222222222,51.26638888888889,28,,,15,35,2.3,8.6,4,,37,71,,,,CLINTON A,,2019-04-28 00:00:00,,2019,,0,,,15.7,,1161662.2019.4.28,,,BC,,0,,-4.1,1161662
-121.68472222222222,51.26638888888889,13,,,41,19,4.4,9.7,4,,50,91,,,,CLINTON A,,2019-04-13 00:00:00,,2019,,0,,,13.6,,1161662.2019.4.13,,,BC,,0,,-1,1161662
-121.68472222222222,51.26638888888889,16,,,21,17,0.7,9.5,4,,41,85,,,,CLINTON A,,2019-04-16 00:00:00,,2019,,0,,,17.3,,1161662.2019.4.16,,,BC,,0,,-8.2,1161662
-121.68472222222222,51.26638888888889,25,,,23,10,1.2,11.5,4,,33,78,,,,CLINTON A,,2019-04-25 00:00:00,,2019,,0,,,16.8,,1161662.2019.4.25,,,BC,,0,,-9.1,1161662
-121.68472222222222,51.26638888888889,27,,,61,29,0.6,4.5,4,,54,94,,,,CLINTON A,,2019-04-27 00:00:00,,2019,,0,,,17.4,,1161662.2019.4.27,,,BC,,7.3,,-3.3,1161662
-121.68472222222222,51.26638888888889,18,,,44,10,8.6,13.9,4,,46,87,,,,CLINTON A,,2019-04-18 00:00:00,,2019,,0,,,9.4,,1161662.2019.4.18,,,BC,,0,,3.2,1161662
-121.68472222222222,51.26638888888889,23,,,31,30,5.5,14.1,4,,33,87,,,,CLINTON A,,2019-04-23 00:00:00,,2019,,0,,,12.5,,1161662.2019.4.23,,,BC,,0.2,,-3.2,1161662
-121.68472222222222,51.26638888888889,20,,,22,,2.9,10,4,,,97,,,,CLINTON A,,2019-04-20 00:00:00,,2019,,0,,,15.1,,1161662.2019.4.20,,,BC,M,0,M,-4.3,1161662
-121.68472222222222,51.26638888888889,17,,,23,18,6.5,14.5,4,,39,69,,,,CLINTON A,,2019-04-17 00:00:00,,2019,,0,,,11.5,,1161662.2019.4.17,,,BC,,0,,-1.5,1161662
-121.68472222222222,51.26638888888889,22,,,32,13,9.1,15.8,4,,52,61,,,,CLINTON A,,2019-04-22 00:00:00,,2019,,0,,,8.9,,1161662.2019.4.22,,,BC,,0,,2.3,1161662
-121.68472222222222,51.26638888888889,21,,,24,26,2.9,13.7,4,,32,89,,,,CLINTON A,,2019-04-21 00:00:00,,2019,,0,,,15.1,,1161662.2019.4.21,,,BC,,0,,-7.9,1161662
-121.68472222222222,51.26638888888889,8,,,35,34,10.7,17.6,5,,35,74,,,,CLINTON A,,2019-05-08 00:00:00,,2019,,0,,,7.3,,1161662.2019.5.8,,,BC,,0,,3.7,1161662
-121.68472222222222,51.26638888888889,5,,,24,34,7.1,16.4,5,,45,85,,,,CLINTON A,,2019-05-05 00:00:00,,2019,,0,,,10.9,,1161662.2019.5.5,,,BC,,0,,-2.3,1161662
-121.68472222222222,51.26638888888889,7,,,28,,10.3,17.4,5,,,70,,,,CLINTON A,,2019-05-07 00:00:00,,2019,,0,,,7.7,,1161662.2019.5.7,,,BC,M,0,M,3.2,1161662
-121.68472222222222,51.26638888888889,6,,,26,34,6.6,16.4,5,,39,86,,,,CLINTON A,,2019-05-06 00:00:00,,2019,,0,,,11.4,,1161662.2019.5.6,,,BC,,0,,-3.3,1161662
-121.68472222222222,51.26638888888889,2,,,27,29,10.4,16.2,5,,48,48,,,,CLINTON A,,2019-05-02 00:00:00,,2019,,0,,,7.6,,1161662.2019.5.2,,,BC,,0,,4.6,1161662
-121.68472222222222,51.26638888888889,1,,,27,28,4.1,11.1,5,,48,86,,,,CLINTON A,,2019-05-01 00:00:00,,2019,,0,,,13.9,,1161662.2019.5.1,,,BC,,0,,-3,1161662
-121.68472222222222,51.26638888888889,4,,,30,35,8.4,15.1,5,,39,78,,,,CLINTON A,,2019-05-04 00:00:00,,2019,,0,,,9.6,,1161662.2019.5.4,,,BC,,0,,1.6,1161662
-121.68472222222222,51.26638888888889,3,,,31,35,6.2,15.8,5,,41,80,,,,CLINTON A,,2019-05-03 00:00:00,,2019,,0,,,11.8,,1161662.2019.5.3,,,BC,,0,,-3.4,1161662
-121.68472222222222,51.26638888888889,31,,,17,13,15.7,25,5,,33,90,,,,CLINTON A,,2019-05-31 00:00:00,,2019,,0,,,2.3,,1161662.2019.5.31,,,BC,,0,,6.4,1161662
-121.68472222222222,51.26638888888889,25,,,63,3,8.9,14.8,5,,46,98,,,,CLINTON A,,2019-05-25 00:00:00,,2019,,0,,,9.1,,1161662.2019.5.25,,,BC,,8.9,,2.9,1161662
-121.68472222222222,51.26638888888889,30,,,26,28,14.4,24.3,5,,35,89,,,,CLINTON A,,2019-05-30 00:00:00,,2019,,0,,,3.6,,1161662.2019.5.30,,,BC,,0,,4.4,1161662
-121.68472222222222,51.26638888888889,19,,,55,,8.1,14.6,5,,,98,,,,CLINTON A,,2019-05-19 00:00:00,,2019,,0,,,9.9,,1161662.2019.5.19,,,BC,M,0,M,1.6,1161662
-121.68472222222222,51.26638888888889,13,,,21,26,10.1,18.6,5,,37,65,,,,CLINTON A,,2019-05-13 00:00:00,,2019,,0,,,7.9,,1161662.2019.5.13,,,BC,,0,,1.5,1161662
-121.68472222222222,51.26638888888889,27,,,21,35,11.1,22.4,5,,54,96,,,,CLINTON A,,2019-05-27 00:00:00,,2019,,0,,,6.9,,1161662.2019.5.27,,,BC,,0,,-0.2,1161662
-121.68472222222222,51.26638888888889,15,,,38,24,6.2,15.2,5,,32,91,,,,CLINTON A,,2019-05-15 00:00:00,,2019,,0,,,11.8,,1161662.2019.5.15,,,BC,,0,,-2.8,1161662
-121.68472222222222,51.26638888888889,11,,,21,29,12.4,24.4,5,,39,87,,,,CLINTON A,,2019-05-11 00:00:00,,2019,,0,,,5.6,,1161662.2019.5.11,,,BC,,0,,0.4,1161662
-121.68472222222222,51.26638888888889,16,,,52,14,11,16.9,5,,35,87,,,,CLINTON A,,2019-05-16 00:00:00,,2019,,0,,,7,,1161662.2019.5.16,,,BC,,0,,5.1,1161662
-121.68472222222222,51.26638888888889,9,,,26,32,9.5,21.2,5,,32,89,,,,CLINTON A,,2019-05-09 00:00:00,,2019,,0,,,8.5,,1161662.2019.5.9,,,BC,,0,,-2.2,1161662
-121.68472222222222,51.26638888888889,20,,,58,17,9.3,13.3,5,,39,97,,,,CLINTON A,,2019-05-20 00:00:00,,2019,,0,,,8.7,,1161662.2019.5.20,,,BC,,9.6,,5.2,1161662
-121.68472222222222,51.26638888888889,29,,,23,33,15.4,24.7,5,,41,81,,,,CLINTON A,,2019-05-29 00:00:00,,2019,,0,,,2.6,,1161662.2019.5.29,,,BC,,0,,6.1,1161662
-121.68472222222222,51.26638888888889,10,,,21,32,12.5,23.9,5,,33,87,,,,CLINTON A,,2019-05-10 00:00:00,,2019,,0,,,5.5,,1161662.2019.5.10,,,BC,,0,,1.1,1161662
-121.68472222222222,51.26638888888889,18,,,55,,9.3,13.8,5,,,96,,,,CLINTON A,,2019-05-18 00:00:00,,2019,,0,,,8.7,,1161662.2019.5.18,,,BC,M,0,M,4.7,1161662
-121.68472222222222,51.26638888888889,23,,,34,36,10.6,18.1,5,,39,95,,,,CLINTON A,,2019-05-23 00:00:00,,2019,,0,,,7.4,,1161662.2019.5.23,,,BC,,0,,3,1161662
-121.68472222222222,51.26638888888889,14,,,36,16,6.8,14.5,5,,55,90,,,,CLINTON A,,2019-05-14 00:00:00,,2019,,0,,,11.2,,1161662.2019.5.14,,,BC,,0,,-0.9,1161662
-121.68472222222222,51.26638888888889,26,,,26,,9.8,20.1,5,,,99,,,,CLINTON A,,2019-05-26 00:00:00,,2019,,0,,,8.2,,1161662.2019.5.26,,,BC,M,0,M,-0.6,1161662
-121.68472222222222,51.26638888888889,28,,,19,32,14.5,24.1,5,,46,69,,,,CLINTON A,,2019-05-28 00:00:00,,2019,,0,,,3.5,,1161662.2019.5.28,,,BC,,0,,4.9,1161662
-121.68472222222222,51.26638888888889,17,,,70,,8.9,12.2,5,,,97,,,,CLINTON A,,2019-05-17 00:00:00,,2019,,0,,,9.1,,1161662.2019.5.17,,,BC,M,12.7,M,5.6,1161662
-121.68472222222222,51.26638888888889,12,,,26,,9.2,18.5,5,,,70,,,,CLINTON A,,2019-05-12 00:00:00,,2019,,0,,,8.8,,1161662.2019.5.12,,,BC,M,0,M,-0.1,1161662
-121.68472222222222,51.26638888888889,22,,,36,31,13.6,18.4,5,,39,69,,,,CLINTON A,,2019-05-22 00:00:00,,2019,,0,,,4.4,,1161662.2019.5.22,,,BC,,0,,8.8,1161662
-121.68472222222222,51.26638888888889,24,,,54,32,9.7,15.7,5,,39,97,,,,CLINTON A,,2019-05-24 00:00:00,,2019,,0,,,8.3,,1161662.2019.5.24,,,BC,,1.7,,3.6,1161662
-121.68472222222222,51.26638888888889,21,,,57,32,8.8,14,5,,33,97,,,,CLINTON A,,2019-05-21 00:00:00,,2019,,0,,,9.2,,1161662.2019.5.21,,,BC,,0.4,,3.6,1161662
-121.68472222222222,51.26638888888889,4,M,,,,,,6,M,,,,,M,CLINTON A,M,2019-06-04 00:00:00,,2019,M,,,M,,M,1161662.2019.6.4,,M,BC,M,,M,,1161662
-121.68472222222222,51.26638888888889,3,,,22,22,12.2,17.2,6,,35,84,,,,CLINTON A,,2019-06-03 00:00:00,,2019,,0,,,5.8,,1161662.2019.6.3,,,BC,,0.2,,7.2,1161662
-121.68472222222222,51.26638888888889,1,,,27,16,13.5,24.5,6,,39,87,,,,CLINTON A,,2019-06-01 00:00:00,,2019,,0,,,4.5,,1161662.2019.6.1,,,BC,,0,,2.4,1161662
-121.68472222222222,51.26638888888889,2,,,41,16,10.7,18.3,6,,35,78,,,,CLINTON A,,2019-06-02 00:00:00,,2019,,0,,,7.3,,1161662.2019.6.2,,,BC,,0,,3.1,1161662
-121.68472222222222,51.26638888888889,5,,,39,21,8.9,13.7,6,,45,83,,,,CLINTON A,,2019-06-05 00:00:00,,2019,,0,,,9.1,,1161662.2019.6.5,,,BC,,0.5,,4,1161662
-121.68472222222222,51.26638888888889,12,,,29,32,16.1,25.8,6,,46,91,,,,CLINTON A,,2019-06-12 00:00:00,,2019,,0,,,1.9,,1161662.2019.6.12,,,BC,,0,,6.4,1161662
-121.68472222222222,51.26638888888889,21,,,40,33,13.2,19.5,6,,48,87,,,,CLINTON A,,2019-06-21 00:00:00,,2019,,0,,,4.8,,1161662.2019.6.21,,,BC,,0,,6.9,1161662
-121.68472222222222,51.26638888888889,27,,,57,,8.7,15.6,6,,,100,,,,CLINTON A,,2019-06-27 00:00:00,,2019,,0,,,9.3,,1161662.2019.6.27,,,BC,M,3.9,M,1.8,1161662
-121.68472222222222,51.26638888888889,7,,,52,30,5.6,12.1,6,,41,100,,,,CLINTON A,,2019-06-07 00:00:00,,2019,,0,,,12.4,,1161662.2019.6.7,,,BC,,9.7,,-1,1161662
-121.68472222222222,51.26638888888889,9,,,43,9,7.8,15.5,6,,35,96,,,,CLINTON A,,2019-06-09 00:00:00,,2019,,0,,,10.2,,1161662.2019.6.9,,,BC,,0,,0,1161662
-121.68472222222222,51.26638888888889,24,,,45,21,10,15,6,,33,97,,,,CLINTON A,,2019-06-24 00:00:00,,2019,,0,,,8,,1161662.2019.6.24,,,BC,,0.2,,4.9,1161662
-121.68472222222222,51.26638888888889,6,,,39,33,4.3,12.3,6,,45,98,,,,CLINTON A,,2019-06-06 00:00:00,,2019,,0,,,13.7,,1161662.2019.6.6,,,BC,,0,,-3.8,1161662
-121.68472222222222,51.26638888888889,26,,,42,32,10.9,18.5,6,,33,99,,,,CLINTON A,,2019-06-26 00:00:00,,2019,,0,,,7.1,,1161662.2019.6.26,,,BC,,3.9,,3.3,1161662
-121.68472222222222,51.26638888888889,16,,,34,,15.6,23.6,6,,,88,,,,CLINTON A,,2019-06-16 00:00:00,,2019,,0,,,2.4,,1161662.2019.6.16,,,BC,M,0,M,7.5,1161662
-121.68472222222222,51.26638888888889,14,,,34,32,13.5,21.1,6,,32,96,,,,CLINTON A,,2019-06-14 00:00:00,,2019,,0,,,4.5,,1161662.2019.6.14,,,BC,,0,,5.8,1161662
-121.68472222222222,51.26638888888889,30,,,38,,11.8,21.1,6,,,100,,,,CLINTON A,,2019-06-30 00:00:00,,2019,,0,,,6.2,,1161662.2019.6.30,,,BC,M,0,M,2.5,1161662
-121.68472222222222,51.26638888888889,25,,,47,4,8.9,17.9,6,,35,100,,,,CLINTON A,,2019-06-25 00:00:00,,2019,,0,,,9.1,,1161662.2019.6.25,,,BC,,3,,-0.2,1161662
-121.68472222222222,51.26638888888889,15,,,29,,13,23.8,6,,,94,,,,CLINTON A,,2019-06-15 00:00:00,,2019,,0,,,5,,1161662.2019.6.15,,,BC,M,0,M,2.2,1161662
-121.68472222222222,51.26638888888889,17,,,29,24,15.5,25.3,6,,39,99,,,,CLINTON A,,2019-06-17 00:00:00,,2019,,0,,,2.5,,1161662.2019.6.17,,,BC,,0,,5.7,1161662
-121.68472222222222,51.26638888888889,13,,,26,34,15.4,24.8,6,,41,98,,,,CLINTON A,,2019-06-13 00:00:00,,2019,,0,,,2.6,,1161662.2019.6.13,,,BC,,1.2,,6,1161662
-121.68472222222222,51.26638888888889,20,,,63,32,6,9.5,6,,55,93,,,,CLINTON A,,2019-06-20 00:00:00,,2019,,0,,,12,,1161662.2019.6.20,,,BC,,6.5,,2.4,1161662
-121.68472222222222,51.26638888888889,28,,,59,,9.3,11.8,6,,,99,,,,CLINTON A,,2019-06-28 00:00:00,,2019,,0,,,8.7,,1161662.2019.6.28,,,BC,M,6.7,M,6.8,1161662
-121.68472222222222,51.26638888888889,8,,,38,29,7.8,15.9,6,,35,100,,,,CLINTON A,,2019-06-08 00:00:00,,2019,,0,,,10.2,,1161662.2019.6.8,,,BC,,0.2,,-0.3,1161662
-121.68472222222222,51.26638888888889,29,,,57,,11.2,15.9,6,,,98,,,,CLINTON A,,2019-06-29 00:00:00,,2019,,0,,,6.8,,1161662.2019.6.29,,,BC,M,0.2,M,6.4,1161662
-121.68472222222222,51.26638888888889,18,,,41,30,11.6,19.1,6,,50,89,,,,CLINTON A,,2019-06-18 00:00:00,,2019,,0,,,6.4,,1161662.2019.6.18,,,BC,,0.2,,4,1161662
-121.68472222222222,51.26638888888889,10,,,54,,9.7,16.9,6,,,96,,,,CLINTON A,,2019-06-10 00:00:00,,2019,,0,,,8.3,,1161662.2019.6.10,,,BC,M,0.9,M,2.5,1161662
-121.68472222222222,51.26638888888889,22,,,41,,11.5,19.8,6,,,98,,,,CLINTON A,,2019-06-22 00:00:00,,2019,,0,,,6.5,,1161662.2019.6.22,,,BC,M,1.2,M,3.1,1161662
-121.68472222222222,51.26638888888889,23,,,49,30,11.1,14.6,6,,35,89,,,,CLINTON A,,2019-06-23 00:00:00,,2019,,0,,,6.9,,1161662.2019.6.23,,,BC,,4.1,,7.5,1161662
-121.68472222222222,51.26638888888889,11,,,29,35,16.5,24.6,6,,33,97,,,,CLINTON A,,2019-06-11 00:00:00,,2019,,0,,,1.5,,1161662.2019.6.11,,,BC,,0,,8.3,1161662
-121.68472222222222,51.26638888888889,19,,,39,28,8.3,13.8,6,,55,96,,,,CLINTON A,,2019-06-19 00:00:00,,2019,,0,,,9.7,,1161662.2019.6.19,,,BC,,6.4,,2.8,1161662
-121.68472222222222,51.26638888888889,10,,,43,18,16.3,20.2,7,,42,83,,,,CLINTON A,,2019-07-10 00:00:00,,2019,,0,,,1.7,,1161662.2019.7.10,,,BC,,0,,12.3,1161662
-121.68472222222222,51.26638888888889,11,,,43,,12,20.3,7,,,99,,,,CLINTON A,,2019-07-11 00:00:00,,2019,,0,,,6,,1161662.2019.7.11,,,BC,M,0,M,3.6,1161662
-121.68472222222222,51.26638888888889,17,,,45,17,14.5,19.1,7,,52,94,,,,CLINTON A,,2019-07-17 00:00:00,,2019,,0,,,3.5,,1161662.2019.7.17,,,BC,,1.9,,9.8,1161662
-121.68472222222222,51.26638888888889,3,,,31,34,11.8,21.6,7,,41,97,,,,CLINTON A,,2019-07-03 00:00:00,,2019,,0,,,6.2,,1161662.2019.7.3,,,BC,,2.3,,2,1161662
-121.68472222222222,51.26638888888889,4,,,79,,11.5,13.6,7,,,99,,,,CLINTON A,,2019-07-04 00:00:00,,2019,,0,,,6.5,,1161662.2019.7.4,,,BC,M,4.6,M,9.3,1161662
-121.68472222222222,51.26638888888889,12,,,48,,13.6,20.2,7,,,98,,,,CLINTON A,,2019-07-12 00:00:00,,2019,,0,,,4.4,,1161662.2019.7.12,,,BC,M,0,M,6.9,1161662
-121.68472222222222,51.26638888888889,26,,,29,18,13.7,23.9,7,,39,99,,,,CLINTON A,,2019-07-26 00:00:00,,2019,,0,,,4.3,,1161662.2019.7.26,,,BC,,0,,3.5,1161662
-121.68472222222222,51.26638888888889,16,,,49,29,11.6,19.5,7,,33,100,,,,CLINTON A,,2019-07-16 00:00:00,,2019,,0,,,6.4,,1161662.2019.7.16,,,BC,,7.6,,3.7,1161662
-121.68472222222222,51.26638888888889,28,,,47,,14.4,19.9,7,,,86,,,,CLINTON A,,2019-07-28 00:00:00,,2019,,0,,,3.6,,1161662.2019.7.28,,,BC,M,0,M,8.9,1161662
-121.68472222222222,51.26638888888889,19,,,45,32,9.6,16.1,7,,33,99,,,,CLINTON A,,2019-07-19 00:00:00,,2019,,0,,,8.4,,1161662.2019.7.19,,,BC,,0.2,,3,1161662
-121.68472222222222,51.26638888888889,5,,,83,,10.6,12.8,7,,,99,,,,CLINTON A,,2019-07-05 00:00:00,,2019,,0,,,7.4,,1161662.2019.7.5,,,BC,M,32.7,M,8.3,1161662
-121.68472222222222,51.26638888888889,13,,,46,30,13,20.6,7,,32,98,,,,CLINTON A,,2019-07-13 00:00:00,,2019,,0,,,5,,1161662.2019.7.13,,,BC,,0,,5.3,1161662
-121.68472222222222,51.26638888888889,25,,,51,32,10.6,20.2,7,,33,96,,,,CLINTON A,,2019-07-25 00:00:00,,2019,,0,,,7.4,,1161662.2019.7.25,,,BC,,0,,1,1161662
-121.68472222222222,51.26638888888889,7,,,65,,12.4,16.4,7,,,100,,,,CLINTON A,,2019-07-07 00:00:00,,2019,,0,,,5.6,,1161662.2019.7.7,,,BC,M,6.2,M,8.4,1161662
-121.68472222222222,51.26638888888889,9,,,37,10,15.7,23,7,,32,100,,,,CLINTON A,,2019-07-09 00:00:00,,2019,,0,,,2.3,,1161662.2019.7.9,,,BC,,0,,8.3,1161662
-121.68472222222222,51.26638888888889,27,,,40,33,14.2,19,7,,39,98,,,,CLINTON A,,2019-07-27 00:00:00,,2019,,0,,,3.8,,1161662.2019.7.27,,,BC,,3.3,,9.4,1161662
-121.68472222222222,51.26638888888889,15,,,58,,12.8,17.8,7,,,99,,,,CLINTON A,,2019-07-15 00:00:00,,2019,,0,,,5.2,,1161662.2019.7.15,,,BC,M,7.1,M,7.8,1161662
-121.68472222222222,51.26638888888889,30,,,40,,14.1,20.3,7,,,95,,,,CLINTON A,,2019-07-30 00:00:00,,2019,,0,,,3.9,,1161662.2019.7.30,,,BC,M,0,M,7.8,1161662
