x,y,STATION_NAME,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,ID,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,LOCAL_DATE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,DIRECTION_MAX_GUST
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,12,,,,M,BC,M,18,,2022,96,3.7,0,1088015,1088015.2022.9.12,,,,,,,,,2022-09-12 00:00:00,14.3,,,28.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,15,,,,M,BC,M,33,,2022,99,4.1,5.2,1088015,1088015.2022.9.15,,,,,,,,,2022-09-15 00:00:00,13.9,,,22.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,11,,,,M,BC,M,23,,2022,90,4.9,-0.2,1088015,1088015.2022.9.11,,,,,,,,,2022-09-11 00:00:00,13.1,,,26.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,14,,,,M,BC,M,32,,2022,98,4.6,2,1088015,1088015.2022.9.14,,,,,,,,,2022-09-14 00:00:00,13.4,,,24.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,2,,,,M,BC,M,13,,2022,98,0.6,4.1,1088015,1088015.2022.9.2,,,,,,,,,2022-09-02 00:00:00,17.4,,,30.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,23,,,,M,BC,M,39,,2022,81,5.4,6,1088015,1088015.2022.9.23,,,,,,,,,2022-09-23 00:00:00,12.6,,,19.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,22,,,,M,BC,M,22,,2022,91,8.7,-3.5,1088015,1088015.2022.9.22,,,,,,,,,2022-09-22 00:00:00,9.3,,,22.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,25,,,,M,BC,M,26,,2022,98,3.9,1.6,1088015,1088015.2022.9.25,,,,,,,,,2022-09-25 00:00:00,14.1,,,26.5,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,18,,,,M,BC,M,22,,2022,97,10.4,-5.7,1088015,1088015.2022.9.18,,,,,,,,,2022-09-18 00:00:00,7.6,,,20.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,20,,,,M,BC,M,16,,2022,94,8.9,-4.5,1088015,1088015.2022.9.20,,,,,,,,,2022-09-20 00:00:00,9.1,,,22.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,5,,,,M,BC,M,30,,2022,98,8.3,-0.2,1088015,1088015.2022.9.5,,,,,,,,,2022-09-05 00:00:00,9.7,,,19.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,9,,,,M,BC,M,19,,2022,95,6,-2,1088015,1088015.2022.9.9,,,,,,,,,2022-09-09 00:00:00,12,,,25.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,24,,,,M,BC,M,37,,2022,95,7.1,0.3,1088015,1088015.2022.9.24,,,,,,,,,2022-09-24 00:00:00,10.9,,,21.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,6,,,,M,BC,M,20,,2022,91,5.7,1.1,1088015,1088015.2022.9.6,,,,,,,,,2022-09-06 00:00:00,12.3,,,23.5,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,4,,,,M,BC,M,33,,2022,83,1.7,9.1,1088015,1088015.2022.9.4,,,,,,,,,2022-09-04 00:00:00,16.3,,,23.5,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,10,,,,M,BC,M,15,,2022,96,3.6,-1.8,1088015,1088015.2022.9.10,,,,,,,,,2022-09-10 00:00:00,14.4,,,30.5,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,8,,,,M,BC,M,18,,2022,96,8.6,-2.1,1088015,1088015.2022.9.8,,,,,,,,,2022-09-08 00:00:00,9.4,,,20.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0.6,9,1,,,,M,BC,M,26,,2022,90,0,7.2,1088015,1088015.2022.9.1,,,,,,,,,2022-09-01 00:00:00,18.6,,,29.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,16,,,,M,BC,M,49,,2022,98,9.4,3.9,1088015,1088015.2022.9.16,,,,,,,,,2022-09-16 00:00:00,8.6,,,13.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,21,,,,M,BC,M,14,,2022,87,7.3,-4.4,1088015,1088015.2022.9.21,,,,,,,,,2022-09-21 00:00:00,10.7,,,25.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,17,,,,M,BC,M,44,,2022,98,11.3,-0.8,1088015,1088015.2022.9.17,,,,,,,,,2022-09-17 00:00:00,6.7,,,14.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,3,,,,M,BC,M,21,,2022,81,3.4,3.1,1088015,1088015.2022.9.3,,,,,,,,,2022-09-03 00:00:00,14.6,,,26,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,7,,,,M,BC,M,16,,2022,85,7.1,-0.3,1088015,1088015.2022.9.7,,,,,,,,,2022-09-07 00:00:00,10.9,,,22,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,19,,,,M,BC,M,25,,2022,89,7.7,0.7,1088015,1088015.2022.9.19,,,,,,,,,2022-09-19 00:00:00,10.3,,,19.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,30,,,,M,BC,M,34,,2022,99,7.4,-1.5,1088015,1088015.2022.9.30,,,,,,,,,2022-09-30 00:00:00,10.6,,,22.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,28,,,,M,BC,M,41,,2022,81,5.4,4.3,1088015,1088015.2022.9.28,,,,,,,,,2022-09-28 00:00:00,12.6,,,20.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,27,,,,M,BC,M,15,,2022,96,5,-1.4,1088015,1088015.2022.9.27,,,,,,,,,2022-09-27 00:00:00,13,,,27.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,29,,,,M,BC,M,34,,2022,96,4.8,3.9,1088015,1088015.2022.9.29,,,,,,,,,2022-09-29 00:00:00,13.2,,,22.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,9,26,,,,M,BC,M,19,,2022,97,4.2,-0.5,1088015,1088015.2022.9.26,,,,,,,,,2022-09-26 00:00:00,13.8,,,28,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,17,,,,M,BC,M,25,,2022,95,8.7,-4.2,1088015,1088015.2022.10.17,,,,,,,,,2022-10-17 00:00:00,9.3,,,22.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,21,,,,M,BC,M,40,,2022,97,14.3,-1.7,1088015,1088015.2022.10.21,,,,,,,,,2022-10-21 00:00:00,3.7,,,9.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,10,,,,M,BC,M,16,,2022,73,5.9,1.7,1088015,1088015.2022.10.10,,,,,,,,,2022-10-10 00:00:00,12.1,,,22.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,12,,,,M,BC,M,29,,2022,98,7.9,-2.7,1088015,1088015.2022.10.12,,,,,,,,,2022-10-12 00:00:00,10.1,,,22.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,19,,,,M,BC,M,31,,2022,78,4.4,5.1,1088015,1088015.2022.10.19,,,,,,,,,2022-10-19 00:00:00,13.6,,,22.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,14,,,,M,BC,M,29,,2022,88,5.1,2,1088015,1088015.2022.10.14,,,,,,,,,2022-10-14 00:00:00,12.9,,,23.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,16,,,,M,BC,M,34,,2022,98,10.1,-3.4,1088015,1088015.2022.10.16,,,,,,,,,2022-10-16 00:00:00,7.9,,,19.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,23,,,,M,BC,M,34,,2022,91,18.9,-9.6,1088015,1088015.2022.10.23,,,,,,,,,2022-10-23 00:00:00,-0.9,,,7.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,2,,,,M,BC,M,22,,2022,97,5.1,-0.8,1088015,1088015.2022.10.2,,,,,,,,,2022-10-02 00:00:00,12.9,,,26.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,6,,,,M,BC,M,30,,2022,97,5,1.9,1088015,1088015.2022.10.6,,,,,,,,,2022-10-06 00:00:00,13,,,24.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,8,,,,M,BC,M,27,,2022,97,6.9,-2,1088015,1088015.2022.10.8,,,,,,,,,2022-10-08 00:00:00,11.1,,,24.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,11,,,,M,BC,M,33,,2022,84,9.5,-2.7,1088015,1088015.2022.10.11,,,,,,,,,2022-10-11 00:00:00,8.5,,,19.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,18,,,,M,BC,M,31,,2022,95,7.6,-2.1,1088015,1088015.2022.10.18,,,,,,,,,2022-10-18 00:00:00,10.4,,,22.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,22,,,,M,BC,M,37,,2022,98,15.2,-2.6,1088015,1088015.2022.10.22,,,,,,,,,2022-10-22 00:00:00,2.8,,,8.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,13,,,,M,BC,M,27,,2022,98,7.5,-3.1,1088015,1088015.2022.10.13,,,,,,,,,2022-10-13 00:00:00,10.5,,,24.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,20,,,,M,BC,M,46,,2022,98,11.5,0.1,1088015,1088015.2022.10.20,,,,,,,,,2022-10-20 00:00:00,6.5,,,12.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,9,,,,M,BC,M,22,,2022,97,7.5,-2.8,1088015,1088015.2022.10.9,,,,,,,,,2022-10-09 00:00:00,10.5,,,23.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,1,,,,M,BC,M,24,,2022,98,6.3,-2.2,1088015,1088015.2022.10.1,,,,,,,,,2022-10-01 00:00:00,11.7,,,25.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,15,,,,M,BC,M,30,,2022,98,7.6,-2.1,1088015,1088015.2022.10.15,,,,,,,,,2022-10-15 00:00:00,10.4,,,22.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,3,,,,M,BC,M,27,,2022,96,4.8,-0.4,1088015,1088015.2022.10.3,,,,,,,,,2022-10-03 00:00:00,13.2,,,26.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,5,,,,M,BC,M,39,,2022,94,5.4,2,1088015,1088015.2022.10.5,,,,,,,,,2022-10-05 00:00:00,12.6,,,23.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,7,,,,M,BC,M,34,,2022,93,5.4,2.7,1088015,1088015.2022.10.7,,,,,,,,,2022-10-07 00:00:00,12.6,,,22.5,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,4,,,,M,BC,M,25,,2022,98,5.6,-0.5,1088015,1088015.2022.10.4,,,,,,,,,2022-10-04 00:00:00,12.4,,,25.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,30,,,,M,BC,M,36,,2022,92,12.4,0.4,1088015,1088015.2022.10.30,,,,,,,,,2022-10-30 00:00:00,5.6,,,10.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,28,,,,M,BC,M,31,,2022,92,14.8,-3,1088015,1088015.2022.10.28,,,,,,,,,2022-10-28 00:00:00,3.2,,,9.4,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,29,,,,M,BC,M,40,,2022,94,11.7,0.2,1088015,1088015.2022.10.29,,,,,,,,,2022-10-29 00:00:00,6.3,,,12.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,25,,,,M,BC,M,44,,2022,93,15.6,-3.5,1088015,1088015.2022.10.25,,,,,,,,,2022-10-25 00:00:00,2.4,,,8.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,31,,,,M,BC,M,65,,2022,95,19,-6.4,1088015,1088015.2022.10.31,,,,,,,,,2022-10-31 00:00:00,-1,,,4.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,24,,,,M,BC,M,40,,2022,88,13.7,-2.1,1088015,1088015.2022.10.24,,,,,,,,,2022-10-24 00:00:00,4.3,,,10.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,27,,,,M,BC,M,39,,2022,94,11.8,1.8,1088015,1088015.2022.10.27,,,,,,,,,2022-10-27 00:00:00,6.2,,,10.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,10,26,,,,M,BC,M,34,,2022,95,16.2,-4.1,1088015,1088015.2022.10.26,,,,,,,,,2022-10-26 00:00:00,1.8,,,7.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,3,,,,M,BC,M,53,,2022,82,19.5,-6.7,1088015,1088015.2022.11.3,,,,,,,,,2022-11-03 00:00:00,-1.5,,,3.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,1,,,,M,BC,M,51,,2022,94,22.3,-11.8,1088015,1088015.2022.11.1,,,,,,,,,2022-11-01 00:00:00,-4.3,,,3.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,18,,,6,M,BC,M,56,,2022,89,28.2,-16.4,1088015,1088015.2022.11.18,,,,,,,,,2022-11-18 00:00:00,-10.2,,,-3.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,16,,,6,M,BC,M,61,,2022,95,24.7,-15.4,1088015,1088015.2022.11.16,,,,,,,,,2022-11-16 00:00:00,-6.7,,,2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,15,,,6,M,BC,M,62,,2022,96,23.7,-13.4,1088015,1088015.2022.11.15,,,,,,,,,2022-11-15 00:00:00,-5.7,,,2.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,4,,,,M,BC,M,51,,2022,96,13.3,0.4,1088015,1088015.2022.11.4,,,,,,,,,2022-11-04 00:00:00,4.7,,,9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,10,,,7,M,BC,M,65,,2022,86,32.3,-21.9,1088015,1088015.2022.11.10,,,,,,,,,2022-11-10 00:00:00,-14.3,,,-6.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,13,,,7,M,BC,M,68,,2022,98,20.9,-8.4,1088015,1088015.2022.11.13,,,,,,,,,2022-11-13 00:00:00,-2.9,,,2.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,5,,,,M,BC,M,39,,2022,79,18.9,-4.5,1088015,1088015.2022.11.5,,,,,,,,,2022-11-05 00:00:00,-0.9,,,2.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,12,,,7,M,BC,M,71,,2022,96,25.7,-15.4,1088015,1088015.2022.11.12,,,,,,,,,2022-11-12 00:00:00,-7.7,,,-0.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,19,,,6,M,BC,M,62,,2022,87,31.1,-20.5,1088015,1088015.2022.11.19,,,,,,,,,2022-11-19 00:00:00,-13.1,,,-5.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,11,,,7,M,BC,M,59,,2022,94,23.2,-11,1088015,1088015.2022.11.11,,,,,,,,,2022-11-11 00:00:00,-5.2,,,0.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,6,,,,M,BC,M,66,,2022,88,24.9,-12.6,1088015,1088015.2022.11.6,,,,,,,,,2022-11-06 00:00:00,-6.9,,,-1.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,8,,,8,M,BC,M,54,,2022,78,34.2,-21.3,1088015,1088015.2022.11.8,,,,,,,,,2022-11-08 00:00:00,-16.2,,,-11,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,17,,,6,M,BC,M,60,,2022,93,25.3,-13.3,1088015,1088015.2022.11.17,,,,,,,,,2022-11-17 00:00:00,-7.3,,,-1.4,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,20,,,7,M,BC,M,64,,2022,94,24.4,-12.3,1088015,1088015.2022.11.20,,,,,,,,,2022-11-20 00:00:00,-6.4,,,-0.4,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,2,,,,M,BC,M,35,,2022,93,20.2,-6.8,1088015,1088015.2022.11.2,,,,,,,,,2022-11-02 00:00:00,-2.2,,,2.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,7,,,10,M,BC,M,55,,2022,79,35.1,-21.7,1088015,1088015.2022.11.7,,,,,,,,,2022-11-07 00:00:00,-17.1,,,-12.5,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,14,,,7,M,BC,M,65,,2022,97,22.1,-11.4,1088015,1088015.2022.11.14,,,,,,,,,2022-11-14 00:00:00,-4.1,,,3.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,9,,,7,M,BC,M,58,,2022,84,32.9,-20.7,1088015,1088015.2022.11.9,,,,,,,,,2022-11-09 00:00:00,-14.9,,,-9.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,30,,,5,M,BC,M,55,,2022,82,36.5,-24.6,1088015,1088015.2022.11.30,,,,,,,,,2022-11-30 00:00:00,-18.5,,,-12.4,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,22,,,7,M,BC,M,77,,2022,96,17.3,-2.8,1088015,1088015.2022.11.22,,,,,,,,,2022-11-22 00:00:00,0.7,,,4.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,28,,,,M,BC,M,52,,2022,83,30.5,-17.8,1088015,1088015.2022.11.28,,,,,,,,,2022-11-28 00:00:00,-12.5,,,-7.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,29,,,,M,BC,M,64,,2022,83,31.9,-16.7,1088015,1088015.2022.11.29,,,,,,,,,2022-11-29 00:00:00,-13.9,,,-11.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,25,,,,M,BC,M,41,,2022,97,16.1,-0.9,1088015,1088015.2022.11.25,,,,,,,,,2022-11-25 00:00:00,1.9,,,4.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,23,,,6,M,BC,M,44,,2022,97,14.8,-4.1,1088015,1088015.2022.11.23,,,,,,,,,2022-11-23 00:00:00,3.2,,,10.5,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,26,,,,M,BC,M,38,,2022,97,14,-0.1,1088015,1088015.2022.11.26,,,,,,,,,2022-11-26 00:00:00,4,,,8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,27,,,,M,BC,M,68,,2022,92,21.4,-7.8,1088015,1088015.2022.11.27,,,,,,,,,2022-11-27 00:00:00,-3.4,,,0.9,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,24,,,,M,BC,M,42,,2022,98,10.1,2.6,1088015,1088015.2022.11.24,,,,,,,,,2022-11-24 00:00:00,7.9,,,13.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,11,21,,,6,M,BC,M,67,,2022,95,19.2,-7.2,1088015,1088015.2022.11.21,,,,,,,,,2022-11-21 00:00:00,-1.2,,,4.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,4,,,4,M,BC,M,58,,2022,84,35.5,-24.2,1088015,1088015.2022.12.4,,,,,,,,,2022-12-04 00:00:00,-17.5,,,-10.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,16,,,6,M,BC,M,90,,2022,96,25.9,-13.6,1088015,1088015.2022.12.16,,,,,,,,,2022-12-16 00:00:00,-7.9,,,-2.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,5,,,4,M,BC,M,69,,2022,93,28.9,-18.7,1088015,1088015.2022.12.5,,,,,,,,,2022-12-05 00:00:00,-10.9,,,-3.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,15,,,6,M,BC,M,63,,2022,94,25.1,-15.2,1088015,1088015.2022.12.15,,,,,,,,,2022-12-15 00:00:00,-7.1,,,1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,14,,,7,M,BC,M,68,,2022,95,27,-14.7,1088015,1088015.2022.12.14,,,,,,,,,2022-12-14 00:00:00,-9,,,-3.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,17,,,7,M,BC,M,64,,2022,93,29.7,-18.1,1088015,1088015.2022.12.17,,,,,,,,,2022-12-17 00:00:00,-11.7,,,-5.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,8,,,4,M,BC,M,69,,2022,98,23.7,-11.8,1088015,1088015.2022.12.8,,,,,,,,,2022-12-08 00:00:00,-5.7,,,0.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,11,,,3,M,BC,M,72,,2022,94,24.3,-8.4,1088015,1088015.2022.12.11,,,,,,,,,2022-12-11 00:00:00,-6.3,,,-4.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,2,,,4,M,BC,M,56,,2022,79,38,-23.9,1088015,1088015.2022.12.2,,,,,,,,,2022-12-02 00:00:00,-20,,,-16.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,6,,,4,M,BC,M,66,,2022,91,25.4,-15.5,1088015,1088015.2022.12.6,,,,,,,,,2022-12-06 00:00:00,-7.4,,,0.8,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,,12,13,M,,5,M,BC,M,,M,2022,,,,1088015,1088015.2022.12.13,M,,M,M,,,,,2022-12-13 00:00:00,,M,M,,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,3,,,4,M,BC,M,55,,2022,81,38,-26.5,1088015,1088015.2022.12.3,,,,,,,,,2022-12-03 00:00:00,-20,,,-13.6,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,12,,,3,M,BC,M,72,,2022,84,27.8,-12.2,1088015,1088015.2022.12.12,,,,,,,,,2022-12-12 00:00:00,-9.8,,,-7.5,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,1,,,4,M,BC,M,55,,2022,77,42.5,-32.3,1088015,1088015.2022.12.1,,,,,,,,,2022-12-01 00:00:00,-24.5,,,-16.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,10,,,3,M,BC,M,75,,2022,93,24.1,-10,1088015,1088015.2022.12.10,,,,,,,,,2022-12-10 00:00:00,-6.1,,,-2.3,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,7,,,4,M,BC,M,53,,2022,89,19.3,-4.3,1088015,1088015.2022.12.7,,,,,,,,,2022-12-07 00:00:00,-1.3,,,1.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,9,,,3,M,BC,M,68,,2022,97,26.9,-16.5,1088015,1088015.2022.12.9,,,,,,,,,2022-12-09 00:00:00,-8.9,,,-1.4,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,27,,,15,M,BC,M,80,,2022,97,18,-1.7,1088015,1088015.2022.12.27,,,,,,,,,2022-12-27 00:00:00,0,,,1.7,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,28,,,19,M,BC,M,63,,2022,98,18.9,-3.9,1088015,1088015.2022.12.28,,,,,,,,,2022-12-28 00:00:00,-0.9,,,2.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,29,,,16,M,BC,M,77,,2022,91,24,-9.9,1088015,1088015.2022.12.29,,,,,,,,,2022-12-29 00:00:00,-6,,,-2.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,26,,,15,M,BC,M,60,,2022,98,16,-1.5,1088015,1088015.2022.12.26,,,,,,,,,2022-12-26 00:00:00,2,,,5.5,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,20,,,7,M,BC,M,56,,2022,71,48,-35.9,1088015,1088015.2022.12.20,,,,,,,,,2022-12-20 00:00:00,-30,,,-24.1,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,30,,,16,M,BC,M,71,,2022,92,22.4,-7.6,1088015,1088015.2022.12.30,,,,,,,,,2022-12-30 00:00:00,-4.4,,,-1.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,31,,,17,M,BC,M,81,,2022,97,22,-6.9,1088015,1088015.2022.12.31,,,,,,,,,2022-12-31 00:00:00,-4,,,-1.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,19,,,8,M,BC,M,49,,2022,71,48.8,-37.4,1088015,1088015.2022.12.19,,,,,,,,,2022-12-19 00:00:00,-30.8,,,-24.2,
-124.40313888888889,51.67455555555556,TATLAYOKO LAKE RCS,M,,0,12,18,,,8,M,BC,M,49,,2022,74,42.1,-30.1,1088015,1088015.2022.12.18,,,,,,,,,2022-12-18 00:00:00,-24.1,,,-18.1,
